Entry_Date,Entry_Time,Exit_Date,Exit_Time,Underlying_Symbol,Strategy_Direction,Underlying_Entry_Price,Underlying_Exit_Price,Option_Symbol,Option_Strike,Option_Type,Option_Entry_Price,Option_Exit_Price,Entry_Fair_Value,Exit_Fair_Value,Entry_Limit_Price,Exit_Limit_Price,Entry_Spread_Pct,Exit_Spread_Pct,Entry_Quote_Source,Exit_Quote_Source,Entry_Pricing_Mode,Exit_Pricing_Mode,Entry_Repriced,Exit_Repriced,Entry_Slippage_vs_Fair,Exit_Slippage_vs_Fair,Qty,PnL,Trade_ID
2026-04-08,10:23:57,2026-04-08,10:24:35,NIFTY,BUY,23894.55,23898.4,NIFTY13APR2623850CE,23850.0,CE,254.5,255.45,255.0,255.0,255.0,255.0,0.002163,0.002151,ws,ws,book_ladder,book_ladder,False,False,-0.5,0.45,65,61.75,strategy_S9-149:NIFTY:2026-04-08T10:23:57:LONG
2026-04-08,10:25:02,2026-04-08,10:25:21,NIFTY,SELL,23890.55,23886.05,NIFTY13APR2623900PE,23900.0,PE,233.7,233.1,235.0,230.0,235.0,230.0,0.001499,0.001929,ws,ws,book_ladder,book_ladder,False,False,-1.3,3.1,65,-39.0,strategy_S9-149:NIFTY:2026-04-08T10:25:02:SHORT
2026-04-08,10:25:54,2026-04-08,10:26:05,NIFTY,BUY,23887.85,23888.15,NIFTY13APR2623850CE,23850.0,CE,253.0,251.1,255.0,250.0,255.0,250.0,0.002176,0.002387,ws,ws,book_ladder,book_ladder,False,False,-2.0,1.1,65,-123.5,strategy_S9-149:NIFTY:2026-04-08T10:25:54:LONG
2026-04-08,10:26:36,2026-04-08,10:26:51,NIFTY,SELL,23881.65,23884.25,NIFTY13APR2623900PE,23900.0,PE,237.5,237.05,240.0,235.0,240.0,235.0,0.002107,0.002317,ws,ws,book_ladder,book_ladder,False,False,-2.5,2.05,65,-29.25,strategy_S9-149:NIFTY:2026-04-08T10:26:36:SHORT
2026-04-08,10:27:20,2026-04-08,10:27:30,NIFTY,BUY,23889.2,23888.45,NIFTY13APR2623850CE,23850.0,CE,253.0,253.65,255.0,250.0,255.0,250.0,0.000989,0.001773,ws,ws,book_ladder,book_ladder,False,False,-2.0,3.65,65,42.25,strategy_S9-149:NIFTY:2026-04-08T10:27:20:LONG
2026-04-08,10:27:47,2026-04-08,10:28:12,NIFTY,BUY,23893.75,23897.1,NIFTY13APR2623850CE,23850.0,CE,254.35,255.15,255.0,255.0,255.0,255.0,0.002559,0.002153,ws,ws,book_ladder,book_ladder,False,False,-0.65,0.15,65,52.0,strategy_S9-149:NIFTY:2026-04-08T10:27:47:LONG
2026-04-08,10:28:52,2026-04-08,10:29:14,NIFTY,BUY,23903.65,23911.4,NIFTY13APR2623900CE,23900.0,CE,232.0,235.55,235.0,235.0,235.0,235.0,0.001726,0.00212,ws,ws,book_ladder,book_ladder,False,False,-3.0,0.55,65,230.75,strategy_S9-149:NIFTY:2026-04-08T10:28:52:LONG
2026-04-08,10:29:38,2026-04-08,10:29:46,NIFTY,SELL,23901.7,23906.15,NIFTY13APR2623950PE,23950.0,PE,248.0,246.1,250.0,245.0,250.0,245.0,0.002422,0.001218,ws,ws,book_ladder,book_ladder,False,False,-2.0,1.1,65,-123.5,strategy_S9-149:NIFTY:2026-04-08T10:29:38:SHORT
2026-04-08,10:30:05,2026-04-08,10:30:13,NIFTY,BUY,23912.5,23909.4,NIFTY13APR2623900CE,23900.0,CE,236.7,234.95,240.0,235.0,240.0,230.0,0.001903,0.00255,ws,ws,book_ladder,book_ladder,False,True,-3.3,-0.05,65,-113.75,strategy_S9-149:NIFTY:2026-04-08T10:30:05:LONG
2026-04-08,10:30:25,2026-04-08,10:30:44,NIFTY,BUY,23912.9,23910.9,NIFTY13APR2623900CE,23900.0,CE,236.15,234.6,240.0,230.0,240.0,230.0,0.001907,0.002342,ws,ws,book_ladder,book_ladder,False,False,-3.85,4.6,65,-100.75,strategy_S9-149:NIFTY:2026-04-08T10:30:25:LONG
2026-04-08,10:31:01,2026-04-08,10:31:08,NIFTY,BUY,23917.05,23914.85,NIFTY13APR2623900CE,23900.0,CE,237.25,234.3,240.0,230.0,240.0,230.0,0.002532,0.002132,ws,ws,book_ladder,book_ladder,False,False,-2.75,4.3,65,-191.75,strategy_S9-149:NIFTY:2026-04-08T10:31:01:LONG
2026-04-08,10:31:23,2026-04-08,10:31:38,NIFTY,SELL,23909.05,23912.65,NIFTY13APR2623950PE,23950.0,PE,244.2,242.0,245.0,240.0,245.0,240.0,0.001434,0.001652,ws,ws,book_ladder,book_ladder,False,False,-0.8,2.0,65,-143.0,strategy_S9-149:NIFTY:2026-04-08T10:31:23:SHORT
2026-04-08,10:32:00,2026-04-08,10:32:30,NIFTY,BUY,23919.05,23920.55,NIFTY13APR2623900CE,23900.0,CE,237.6,237.45,240.0,235.0,240.0,235.0,0.002317,0.002314,ws,ws,book_ladder,book_ladder,False,False,-2.4,2.45,65,-9.75,strategy_S9-149:NIFTY:2026-04-08T10:32:00:LONG
2026-04-08,10:33:00,2026-04-08,10:33:05,NIFTY,SELL,23915.2,23919.55,NIFTY13APR2623950PE,23950.0,PE,241.65,239.2,245.0,235.0,245.0,235.0,0.001242,0.001045,ws,ws,book_ladder,book_ladder,False,False,-3.35,4.2,65,-159.25,strategy_S9-149:NIFTY:2026-04-08T10:33:00:SHORT
2026-04-08,10:33:10,2026-04-08,10:33:23,NIFTY,BUY,23921.25,23919.5,NIFTY13APR2623900CE,23900.0,CE,238.5,238.15,240.0,235.0,240.0,235.0,0.001049,0.001888,ws,ws,book_ladder,book_ladder,False,False,-1.5,3.15,65,-22.75,strategy_S9-149:NIFTY:2026-04-08T10:33:10:LONG
2026-04-08,10:33:32,2026-04-08,10:33:51,NIFTY,BUY,23923.05,23926.45,NIFTY13APR2623900CE,23900.0,CE,239.9,239.6,240.0,235.0,240.0,235.0,0.001251,0.001251,ws,ws,book_ladder,book_ladder,False,False,-0.1,4.6,65,-19.5,strategy_S9-149:NIFTY:2026-04-08T10:33:32:LONG
2026-04-08,10:34:06,2026-04-08,10:34:35,NIFTY,SELL,23921.85,23922.25,NIFTY13APR2623950PE,23950.0,PE,236.65,235.15,240.0,235.0,240.0,235.0,0.002115,0.0017,ws,ws,book_ladder,book_ladder,False,False,-3.35,0.15,65,-97.5,strategy_S9-149:NIFTY:2026-04-08T10:34:06:SHORT
2026-04-08,10:35:38,2026-04-08,10:35:53,NIFTY,SELL,23916.6,23912.75,NIFTY13APR2623950PE,23950.0,PE,239.0,242.55,240.0,240.0,240.0,240.0,0.001047,0.001442,ws,ws,book_ladder,book_ladder,False,False,-1.0,2.55,65,230.75,strategy_S9-149:NIFTY:2026-04-08T10:35:38:SHORT
2026-04-08,10:36:31,2026-04-08,10:36:41,NIFTY,BUY,23913.3,23909.35,NIFTY13APR2623900CE,23900.0,CE,234.0,231.7,235.0,230.0,235.0,230.0,0.001069,0.001509,ws,ws,book_ladder,book_ladder,False,False,-1.0,1.7,65,-149.5,strategy_S9-149:NIFTY:2026-04-08T10:36:31:LONG
2026-04-08,10:37:30,2026-04-08,10:38:17,NIFTY,BUY,23909.0,23927.0,NIFTY13APR2623900CE,23900.0,CE,231.0,237.4,235.0,235.0,235.0,235.0,0.002167,0.001894,ws,ws,book_ladder,book_ladder,False,False,-4.0,2.4,65,416.0,strategy_S9-149:NIFTY:2026-04-08T10:37:30:LONG
2026-04-08,10:38:30,2026-04-08,10:39:10,NIFTY,SELL,23919.55,23913.0,NIFTY13APR2623950PE,23950.0,PE,236.85,239.8,240.0,240.0,240.0,235.0,0.001902,0.002499,ws,ws,book_ladder,book_ladder,False,True,-3.15,-0.2,65,191.75,strategy_S9-149:NIFTY:2026-04-08T10:38:30:SHORT
2026-04-08,10:39:36,2026-04-08,10:40:02,NIFTY,BUY,23917.05,23919.75,NIFTY13APR2623900CE,23900.0,CE,232.0,233.15,235.0,230.0,235.0,230.0,0.00151,0.002356,ws,ws,book_ladder,book_ladder,False,False,-3.0,3.15,65,74.75,strategy_S9-149:NIFTY:2026-04-08T10:39:36:LONG
2026-04-08,10:40:15,2026-04-08,10:40:35,NIFTY,SELL,23917.5,23915.8,NIFTY13APR2623950PE,23950.0,PE,238.25,240.35,240.0,240.0,240.0,240.0,0.001891,0.001663,ws,ws,book_ladder,book_ladder,False,False,-1.75,0.35,65,136.5,strategy_S9-149:NIFTY:2026-04-08T10:40:15:SHORT
2026-04-08,10:40:43,2026-04-08,10:41:05,NIFTY,SELL,23910.4,23909.85,NIFTY13APR2623950PE,23950.0,PE,242.35,244.3,245.0,240.0,245.0,240.0,0.000619,0.00184,ws,ws,book_ladder,book_ladder,False,False,-2.65,4.3,65,126.75,strategy_S9-149:NIFTY:2026-04-08T10:40:43:SHORT
2026-04-08,10:41:50,2026-04-08,10:42:16,NIFTY,BUY,23913.4,23919.2,NIFTY13APR2623900CE,23900.0,CE,230.85,231.8,235.0,230.0,235.0,230.0,0.002385,0.001939,ws,ws,book_ladder,book_ladder,False,False,-4.15,1.8,65,61.75,strategy_S9-149:NIFTY:2026-04-08T10:41:50:LONG
2026-04-08,10:43:20,2026-04-08,10:44:35,NIFTY,BUY,23921.25,23947.4,NIFTY13APR2623900CE,23900.0,CE,232.6,244.65,235.0,240.0,235.0,240.0,0.001937,0.001225,ws,ws,book_ladder,book_ladder,False,False,-2.4,4.65,65,783.25,strategy_S9-149:NIFTY:2026-04-08T10:43:20:LONG
2026-04-08,10:44:41,2026-04-08,10:45:00,NIFTY,BUY,23951.4,23949.4,NIFTY13APR2623950CE,23950.0,CE,219.3,217.5,220.0,215.0,220.0,215.0,0.001141,0.002296,ws,ws,book_ladder,book_ladder,False,False,-0.7,2.5,65,-117.0,strategy_S9-149:NIFTY:2026-04-08T10:44:41:LONG
2026-04-08,10:45:13,2026-04-08,10:45:23,NIFTY,SELL,23942.6,23947.4,NIFTY13APR2623950PE,23950.0,PE,223.35,221.25,225.0,220.0,225.0,220.0,0.002017,0.001129,ws,ws,book_ladder,book_ladder,False,False,-1.65,1.25,65,-136.5,strategy_S9-149:NIFTY:2026-04-08T10:45:13:SHORT
2026-04-08,10:45:35,2026-04-08,10:45:55,NIFTY,SELL,23943.45,23943.05,NIFTY13APR2623950PE,23950.0,PE,223.0,222.1,225.0,220.0,225.0,220.0,0.002245,0.00135,ws,ws,book_ladder,book_ladder,False,False,-2.0,2.1,65,-58.5,strategy_S9-149:NIFTY:2026-04-08T10:45:35:SHORT
2026-04-08,10:46:03,2026-04-08,10:46:25,NIFTY,SELL,23939.1,23936.15,NIFTY13APR2623950PE,23950.0,PE,223.0,223.0,225.0,220.0,225.0,220.0,0.001571,0.001344,ws,ws,book_ladder,book_ladder,False,False,-2.0,3.0,65,0.0,strategy_S9-149:NIFTY:2026-04-08T10:46:03:SHORT
2026-04-08,10:46:40,2026-04-08,10:47:18,NIFTY,BUY,23938.25,23942.15,NIFTY13APR2623900CE,23900.0,CE,244.8,248.8,245.0,245.0,245.0,245.0,0.002454,0.001807,ws,ws,book_ladder,book_ladder,False,False,-0.2,3.8,65,260.0,strategy_S9-149:NIFTY:2026-04-08T10:46:40:LONG
2026-04-08,10:48:20,2026-04-08,10:48:36,NIFTY,BUY,23948.3,23946.7,NIFTY13APR2623900CE,23900.0,CE,251.45,252.4,255.0,250.0,255.0,250.0,0.00199,0.002374,ws,ws,book_ladder,book_ladder,False,False,-3.55,2.4,65,61.75,strategy_S9-149:NIFTY:2026-04-08T10:48:20:LONG
2026-04-08,10:48:40,2026-04-08,10:49:01,NIFTY,BUY,23950.75,23950.15,NIFTY13APR2623950CE,23950.0,CE,225.8,225.8,230.0,225.0,230.0,225.0,0.001995,0.002212,ws,ws,book_ladder,book_ladder,False,False,-4.2,0.8,65,0.0,strategy_S9-149:NIFTY:2026-04-08T10:48:40:LONG
2026-04-08,10:49:14,2026-04-08,10:49:35,NIFTY,SELL,23940.95,23927.85,NIFTY13APR2623950PE,23950.0,PE,218.25,224.4,220.0,220.0,220.0,220.0,0.002294,0.000668,ws,ws,book_ladder,book_ladder,False,False,-1.75,4.4,65,399.75,strategy_S9-149:NIFTY:2026-04-08T10:49:14:SHORT
2026-04-08,10:49:48,2026-04-08,10:50:09,NIFTY,BUY,23937.0,23938.0,NIFTY13APR2623900CE,23900.0,CE,244.85,246.35,245.0,245.0,245.0,245.0,0.002044,0.00223,ws,ws,book_ladder,book_ladder,False,False,-0.15,1.35,65,97.5,strategy_S9-149:NIFTY:2026-04-08T10:49:48:LONG
2026-04-08,10:50:20,2026-04-08,10:50:33,NIFTY,BUY,23943.4,23939.5,NIFTY13APR2623900CE,23900.0,CE,248.95,246.9,250.0,245.0,250.0,245.0,0.001608,0.001214,ws,ws,book_ladder,book_ladder,False,False,-1.05,1.9,65,-133.25,strategy_S9-149:NIFTY:2026-04-08T10:50:20:LONG
2026-04-08,10:51:00,2026-04-08,10:51:07,NIFTY,BUY,23945.5,23942.65,NIFTY13APR2623900CE,23900.0,CE,249.0,248.7,250.0,245.0,250.0,245.0,0.00201,0.002008,ws,ws,book_ladder,book_ladder,False,False,-1.0,3.7,65,-19.5,strategy_S9-149:NIFTY:2026-04-08T10:51:00:LONG
2026-04-08,10:51:56,2026-04-08,10:52:05,NIFTY,SELL,23936.0,23940.3,NIFTY13APR2623950PE,23950.0,PE,222.65,220.1,225.0,220.0,225.0,220.0,0.002473,0.002269,ws,ws,book_ladder,book_ladder,False,False,-2.35,0.1,65,-165.75,strategy_S9-149:NIFTY:2026-04-08T10:51:56:SHORT
2026-04-08,10:52:24,2026-04-08,10:53:36,NIFTY,BUY,23945.1,23954.9,NIFTY13APR2623900CE,23900.0,CE,248.9,254.75,250.0,250.0,250.0,250.0,0.002414,0.001961,ws,ws,book_ladder,book_ladder,False,False,-1.1,4.75,65,380.25,strategy_S9-149:NIFTY:2026-04-08T10:52:24:LONG
2026-04-08,10:54:10,2026-04-08,10:54:16,NIFTY,BUY,23957.2,23955.3,NIFTY13APR2623950CE,23950.0,CE,226.85,227.35,230.0,225.0,230.0,225.0,0.002207,0.002416,ws,ws,book_ladder,book_ladder,False,False,-3.15,2.35,65,32.5,strategy_S9-149:NIFTY:2026-04-08T10:54:10:LONG
2026-04-08,10:54:25,2026-04-08,10:55:01,NIFTY,BUY,23961.5,23966.1,NIFTY13APR2623950CE,23950.0,CE,229.5,233.6,230.0,230.0,230.0,230.0,0.000872,0.002352,ws,ws,book_ladder,book_ladder,False,False,-0.5,3.6,65,266.5,strategy_S9-149:NIFTY:2026-04-08T10:54:25:LONG
2026-04-08,10:56:49,2026-04-08,10:57:41,NIFTY,BUY,23976.5,23977.9,NIFTY13APR2623950CE,23950.0,CE,236.65,236.5,240.0,235.0,240.0,235.0,0.002327,0.002112,ws,ws,book_ladder,book_ladder,False,False,-3.35,1.5,65,-9.75,strategy_S9-149:NIFTY:2026-04-08T10:56:49:LONG
2026-04-08,10:58:10,2026-04-08,10:58:35,NIFTY,BUY,23977.85,23977.8,NIFTY13APR2623950CE,23950.0,CE,236.85,236.8,240.0,235.0,240.0,235.0,0.002325,0.00232,ws,ws,book_ladder,book_ladder,False,False,-3.15,1.8,65,-3.25,strategy_S9-149:NIFTY:2026-04-08T10:58:10:LONG
2026-04-08,10:58:42,2026-04-08,10:59:07,NIFTY,BUY,23980.55,23979.85,NIFTY13APR2623950CE,23950.0,CE,237.0,236.5,240.0,235.0,240.0,235.0,0.002112,0.001901,ws,ws,book_ladder,book_ladder,False,False,-3.0,1.5,65,-32.5,strategy_S9-149:NIFTY:2026-04-08T10:58:42:LONG
2026-04-08,11:00:03,2026-04-08,11:00:30,NIFTY,BUY,23984.9,23985.3,NIFTY13APR2623950CE,23950.0,CE,237.7,239.0,240.0,235.0,240.0,235.0,0.002317,0.001045,ws,ws,book_ladder,book_ladder,False,False,-2.3,4.0,65,84.5,strategy_S9-149:NIFTY:2026-04-08T11:00:03:LONG
2026-04-08,11:00:44,2026-04-08,11:00:49,NIFTY,SELL,23981.3,23984.3,NIFTY13APR2624000PE,24000.0,PE,222.05,221.3,225.0,220.0,225.0,220.0,0.001803,0.002482,ws,ws,book_ladder,book_ladder,False,False,-2.95,1.3,65,-48.75,strategy_S9-149:NIFTY:2026-04-08T11:00:44:SHORT
2026-04-08,11:01:10,2026-04-08,11:01:37,NIFTY,BUY,23988.85,23993.9,NIFTY13APR2623950CE,23950.0,CE,240.65,246.05,245.0,245.0,245.0,245.0,0.002496,0.002233,ws,ws,book_ladder,book_ladder,False,False,-4.35,1.05,65,351.0,strategy_S9-149:NIFTY:2026-04-08T11:01:10:LONG
2026-04-08,11:02:00,2026-04-08,11:02:25,NIFTY,BUY,23997.35,23996.4,NIFTY13APR2623950CE,23950.0,CE,247.55,245.35,250.0,245.0,250.0,245.0,0.002224,0.002442,ws,ws,book_ladder,book_ladder,False,False,-2.45,0.35,65,-143.0,strategy_S9-149:NIFTY:2026-04-08T11:02:00:LONG
2026-04-08,11:02:46,2026-04-08,11:03:15,NIFTY,SELL,23993.55,23993.15,NIFTY13APR2624000PE,24000.0,PE,217.2,218.3,220.0,215.0,220.0,215.0,0.000921,0.002059,ws,ws,book_ladder,book_ladder,False,False,-2.8,3.3,65,71.5,strategy_S9-149:NIFTY:2026-04-08T11:02:46:SHORT
2026-04-08,11:04:27,2026-04-08,11:04:37,NIFTY,SELL,23989.85,23991.95,NIFTY13APR2624000PE,24000.0,PE,217.15,217.45,220.0,215.0,220.0,215.0,0.001152,0.002067,ws,ws,book_ladder,book_ladder,False,False,-2.85,2.45,65,19.5,strategy_S9-149:NIFTY:2026-04-08T11:04:27:SHORT
2026-04-08,11:05:00,2026-04-08,11:05:21,NIFTY,BUY,23993.3,23994.6,NIFTY13APR2623950CE,23950.0,CE,244.2,244.55,245.0,240.0,245.0,240.0,0.001844,0.001838,ws,ws,book_ladder,book_ladder,False,False,-0.8,4.55,65,22.75,strategy_S9-149:NIFTY:2026-04-08T11:05:00:LONG
2026-04-08,11:05:33,2026-04-08,11:05:59,NIFTY,BUY,23998.4,23998.3,NIFTY13APR2623950CE,23950.0,CE,247.25,246.65,250.0,245.0,250.0,245.0,0.001619,0.002025,ws,ws,book_ladder,book_ladder,False,False,-2.75,1.65,65,-39.0,strategy_S9-149:NIFTY:2026-04-08T11:05:33:LONG
2026-04-08,11:06:19,2026-04-08,11:06:35,NIFTY,SELL,23994.55,23992.1,NIFTY13APR2624000PE,24000.0,PE,214.6,216.0,215.0,215.0,215.0,215.0,0.002333,0.000694,ws,ws,book_ladder,book_ladder,False,False,-0.4,1.0,65,91.0,strategy_S9-149:NIFTY:2026-04-08T11:06:19:SHORT
2026-04-08,11:07:31,2026-04-08,11:07:57,NIFTY,SELL,23989.35,23989.25,NIFTY13APR2624000PE,24000.0,PE,216.8,217.8,220.0,215.0,220.0,215.0,0.002078,0.000918,ws,ws,book_ladder,book_ladder,False,False,-3.2,2.8,65,65.0,strategy_S9-149:NIFTY:2026-04-08T11:07:31:SHORT
2026-04-08,11:08:36,2026-04-08,11:08:50,NIFTY,SELL,23987.15,23987.4,NIFTY13APR2624000PE,24000.0,PE,217.95,217.5,220.0,215.0,220.0,215.0,0.002297,0.001837,ws,ws,book_ladder,book_ladder,False,False,-2.05,2.5,65,-29.25,strategy_S9-149:NIFTY:2026-04-08T11:08:36:SHORT
2026-04-08,11:10:10,2026-04-08,11:10:30,NIFTY,BUY,23992.35,23992.1,NIFTY13APR2623950CE,23950.0,CE,240.55,240.0,245.0,240.0,245.0,240.0,0.001664,0.000833,ws,ws,book_ladder,book_ladder,False,False,-4.45,0.0,65,-35.75,strategy_S9-149:NIFTY:2026-04-08T11:10:10:LONG
2026-04-08,11:10:45,2026-04-08,11:11:51,NIFTY,BUY,23994.35,24001.85,NIFTY13APR2623950CE,23950.0,CE,240.6,244.5,245.0,240.0,245.0,240.0,0.001872,0.001226,ws,ws,book_ladder,book_ladder,False,False,-4.4,4.5,65,253.5,strategy_S9-149:NIFTY:2026-04-08T11:10:45:LONG
2026-04-08,11:12:29,2026-04-08,11:12:55,NIFTY,SELL,23999.35,23999.0,NIFTY13APR2624000PE,24000.0,PE,211.65,213.45,215.0,210.0,215.0,210.0,0.001892,0.001638,ws,ws,book_ladder,book_ladder,False,False,-3.35,3.45,65,117.0,strategy_S9-149:NIFTY:2026-04-08T11:12:29:SHORT
2026-04-08,11:13:01,2026-04-08,11:13:26,NIFTY,SELL,23995.0,23987.2,NIFTY13APR2624000PE,24000.0,PE,214.5,216.5,215.0,215.0,215.0,215.0,0.001633,0.001846,ws,ws,book_ladder,book_ladder,False,False,-0.5,1.5,65,130.0,strategy_S9-149:NIFTY:2026-04-08T11:13:01:SHORT
2026-04-08,11:13:50,2026-04-08,11:14:15,NIFTY,BUY,23991.55,23992.45,NIFTY13APR2623950CE,23950.0,CE,237.8,238.5,240.0,235.0,240.0,235.0,0.002105,0.002303,ws,ws,book_ladder,book_ladder,False,False,-2.2,3.5,65,45.5,strategy_S9-149:NIFTY:2026-04-08T11:13:50:LONG
2026-04-08,11:15:03,2026-04-08,11:15:20,NIFTY,BUY,23993.4,23993.5,NIFTY13APR2623950CE,23950.0,CE,239.35,239.3,240.0,235.0,240.0,235.0,0.002091,0.002087,ws,ws,book_ladder,book_ladder,False,False,-0.65,4.3,65,-3.25,strategy_S9-149:NIFTY:2026-04-08T11:15:03:LONG
2026-04-08,11:15:50,2026-04-08,11:17:09,NIFTY,BUY,23996.65,24010.95,NIFTY13APR2623950CE,23950.0,CE,240.8,247.2,245.0,245.0,245.0,245.0,0.002079,0.001617,ws,ws,book_ladder,book_ladder,False,False,-4.2,2.2,65,416.0,strategy_S9-149:NIFTY:2026-04-08T11:15:50:LONG
2026-04-08,11:17:35,2026-04-08,11:17:50,NIFTY,SELL,24005.4,24004.95,NIFTY13APR2624050PE,24050.0,PE,232.45,232.15,235.0,230.0,235.0,230.0,0.001507,0.001722,ws,ws,book_ladder,book_ladder,False,False,-2.55,2.15,65,-19.5,strategy_S9-149:NIFTY:2026-04-08T11:17:35:SHORT
2026-04-08,11:18:07,2026-04-08,11:18:38,NIFTY,SELL,23997.9,23996.55,NIFTY13APR2624000PE,24000.0,PE,212.3,215.05,215.0,215.0,215.0,215.0,0.001414,0.000465,ws,ws,book_ladder,book_ladder,False,False,-2.7,0.05,65,178.75,strategy_S9-149:NIFTY:2026-04-08T11:18:07:SHORT
2026-04-08,11:19:07,2026-04-08,11:19:20,NIFTY,SELL,23994.05,23993.8,NIFTY13APR2624000PE,24000.0,PE,217.0,216.3,220.0,215.0,220.0,215.0,0.000691,0.002309,ws,ws,book_ladder,book_ladder,False,False,-3.0,1.3,65,-45.5,strategy_S9-149:NIFTY:2026-04-08T11:19:07:SHORT
2026-04-08,11:19:34,2026-04-08,11:20:37,NIFTY,BUY,23996.7,24003.4,NIFTY13APR2623950CE,23950.0,CE,239.5,243.5,240.0,240.0,240.0,240.0,0.00209,0.002256,ws,ws,book_ladder,book_ladder,False,False,-0.5,3.5,65,260.0,strategy_S9-149:NIFTY:2026-04-08T11:19:34:LONG
2026-04-08,11:20:45,2026-04-08,11:21:23,NIFTY,BUY,24008.55,24010.5,NIFTY13APR2624000CE,24000.0,CE,218.0,218.55,220.0,215.0,220.0,215.0,0.002296,0.002057,ws,ws,book_ladder,book_ladder,False,False,-2.0,3.55,65,35.75,strategy_S9-149:NIFTY:2026-04-08T11:20:45:LONG
2026-04-08,11:22:01,2026-04-08,11:22:15,NIFTY,SELL,24006.4,24008.15,NIFTY13APR2624050PE,24050.0,PE,230.45,232.35,235.0,230.0,235.0,230.0,0.000434,0.001935,ws,ws,book_ladder,book_ladder,False,False,-4.55,2.35,65,123.5,strategy_S9-149:NIFTY:2026-04-08T11:22:01:SHORT
2026-04-08,11:22:33,2026-04-08,11:22:42,NIFTY,SELL,24001.95,24003.65,NIFTY13APR2624050PE,24050.0,PE,233.95,233.5,235.0,230.0,235.0,230.0,0.001925,0.001712,ws,ws,book_ladder,book_ladder,False,False,-1.05,3.5,65,-29.25,strategy_S9-149:NIFTY:2026-04-08T11:22:33:SHORT
2026-04-08,11:22:58,2026-04-08,11:23:06,NIFTY,SELL,23999.55,24001.3,NIFTY13APR2624000PE,24000.0,PE,212.2,212.15,215.0,210.0,215.0,210.0,0.002123,0.001178,ws,ws,book_ladder,book_ladder,False,False,-2.8,2.15,65,-3.25,strategy_S9-149:NIFTY:2026-04-08T11:22:58:SHORT
2026-04-08,11:23:40,2026-04-08,11:24:05,NIFTY,BUY,24007.95,24011.3,NIFTY13APR2624000CE,24000.0,CE,217.5,219.35,220.0,215.0,220.0,215.0,0.00161,0.002504,ws,ws,book_ladder,book_ladder,False,False,-2.5,4.35,65,120.25,strategy_S9-149:NIFTY:2026-04-08T11:23:40:LONG
2026-04-08,11:24:48,2026-04-08,11:25:08,NIFTY,SELL,24004.75,24004.15,NIFTY13APR2624050PE,24050.0,PE,232.45,232.5,235.0,230.0,235.0,230.0,0.002585,0.002148,ws,ws,book_ladder,book_ladder,False,False,-2.55,2.5,65,3.25,strategy_S9-149:NIFTY:2026-04-08T11:24:48:SHORT
2026-04-08,11:25:14,2026-04-08,11:26:20,NIFTY,SELL,24000.15,23986.75,NIFTY13APR2624050PE,24050.0,PE,235.0,241.2,235.0,240.0,235.0,240.0,0.001704,0.002071,ws,ws,book_ladder,book_ladder,False,False,0.0,1.2,65,403.0,strategy_S9-149:NIFTY:2026-04-08T11:25:14:SHORT
2026-04-08,11:26:40,2026-04-08,11:27:16,NIFTY,SELL,23984.35,23984.6,NIFTY13APR2624000PE,24000.0,PE,217.8,217.5,220.0,215.0,220.0,215.0,0.001838,0.002067,ws,ws,book_ladder,book_ladder,False,False,-2.2,2.5,65,-19.5,strategy_S9-149:NIFTY:2026-04-08T11:26:40:SHORT
2026-04-08,11:27:41,2026-04-08,11:27:57,NIFTY,SELL,23983.85,23986.45,NIFTY13APR2624000PE,24000.0,PE,217.35,216.1,220.0,215.0,220.0,215.0,0.002073,0.001849,ws,ws,book_ladder,book_ladder,False,False,-2.65,1.1,65,-81.25,strategy_S9-149:NIFTY:2026-04-08T11:27:41:SHORT
2026-04-08,11:28:18,2026-04-08,11:28:35,NIFTY,SELL,23982.3,23978.45,NIFTY13APR2624000PE,24000.0,PE,217.8,220.1,220.0,220.0,220.0,220.0,0.001608,0.002042,ws,ws,book_ladder,book_ladder,False,False,-2.2,0.1,65,149.5,strategy_S9-149:NIFTY:2026-04-08T11:28:18:SHORT
2026-04-08,11:29:20,2026-04-08,11:29:42,NIFTY,BUY,23982.2,23984.2,NIFTY13APR2623950CE,23950.0,CE,235.8,236.1,240.0,235.0,240.0,235.0,0.00276,0.001904,ws,ws,book_ladder,book_ladder,False,False,-4.2,1.1,65,19.5,strategy_S9-149:NIFTY:2026-04-08T11:29:20:LONG
2026-04-08,11:29:50,2026-04-08,11:30:30,NIFTY,SELL,23982.55,23978.6,NIFTY13APR2624000PE,24000.0,PE,216.5,217.45,220.0,215.0,220.0,215.0,0.002544,0.00069,ws,ws,book_ladder,book_ladder,False,False,-3.5,2.45,65,61.75,strategy_S9-149:NIFTY:2026-04-08T11:29:50:SHORT
2026-04-08,11:30:40,2026-04-08,11:30:51,NIFTY,BUY,23982.45,23978.2,NIFTY13APR2623950CE,23950.0,CE,237.25,236.1,240.0,235.0,240.0,235.0,0.001265,0.002327,ws,ws,book_ladder,book_ladder,False,False,-2.75,1.1,65,-74.75,strategy_S9-149:NIFTY:2026-04-08T11:30:40:LONG
