Entry_Date,Entry_Time,Exit_Date,Exit_Time,Underlying_Symbol,Strategy_Direction,Execution_Mode,Entry_Label,Exit_Label,Underlying_Entry_Price,Underlying_Exit_Price,Option_Symbol,Option_Strike,Option_Type,Option_Bucket,Option_Entry_Price,Option_Exit_Price,Entry_Fair_Value,Exit_Fair_Value,Entry_Limit_Price,Exit_Limit_Price,Entry_Spread_Pct,Exit_Spread_Pct,Entry_Quote_Source,Exit_Quote_Source,Entry_Pricing_Mode,Exit_Pricing_Mode,Entry_Repriced,Exit_Repriced,Entry_Slippage_vs_Fair,Exit_Slippage_vs_Fair,Qty,PnL,Trade_ID
2026-04-21,12:05:53,2026-04-21,12:06:30,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24537.65,24540.45,NIFTY21APR2624550PE,24550.0,PE,ITM1,42.4,41.1,42.31,41.2,45.0,40.0,0.118133,0.121507,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0901,-0.0988,65,-84.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:05:53:SHORT
2026-04-21,12:07:00,2026-04-21,12:07:53,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24542.95,24541.25,NIFTY21APR2624500CE,24500.0,CE,ITM1,70.75,71.0,70.69,71.01,75.0,70.0,0.070746,0.070398,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0643,-0.0083,65,16.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:07:00:LONG
2026-04-21,12:08:12,2026-04-21,12:08:58,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24546.85,24544.05,NIFTY21APR2624500CE,24500.0,CE,ITM1,71.75,69.65,71.74,69.74,75.0,65.0,0.069759,0.07171,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0091,-0.0857,65,-136.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:08:12:LONG
2026-04-21,12:10:06,2026-04-21,12:13:22,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24547.15,24554.25,NIFTY21APR2624500CE,24500.0,CE,ITM1,72.0,79.3,71.87,79.49,75.0,75.0,0.069517,0.062972,ws,ws,type_b_ladder,type_b_ladder,False,False,0.133,-0.1892,65,474.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:10:06:LONG
2026-04-21,12:13:45,2026-04-21,12:15:58,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24561.3,24556.1,NIFTY21APR2624550CE,24550.0,CE,ITM1,47.95,44.25,47.86,44.29,50.0,40.0,0.104384,0.112931,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0925,-0.0381,65,-240.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:13:45:LONG
2026-04-21,12:16:00,2026-04-21,12:18:46,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24555.3,24553.2,NIFTY21APR2624600PE,24600.0,PE,ITM1,61.4,61.35,61.37,61.42,65.0,60.0,0.081533,0.081433,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0259,-0.0667,65,-3.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:16:00:SHORT
2026-04-21,12:19:05,2026-04-21,12:20:17,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24555.0,24556.65,NIFTY21APR2624550CE,24550.0,CE,ITM1,43.1,41.6,42.98,41.64,45.0,40.0,0.116212,0.12012,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1218,-0.0375,65,-97.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:19:05:LONG
2026-04-21,12:23:01,2026-04-21,12:24:43,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24563.6,24559.8,NIFTY21APR2624550CE,24550.0,CE,ITM1,50.65,44.6,50.63,44.96,55.0,40.0,0.098814,0.111607,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0216,-0.3636,65,-393.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:23:01:LONG
2026-04-21,12:27:33,2026-04-21,12:30:03,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24557.25,24551.15,NIFTY21APR2624600PE,24600.0,PE,ITM1,58.9,59.15,58.77,59.27,60.0,55.0,0.084998,0.084388,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1333,-0.1158,65,16.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:27:33:SHORT
2026-04-21,12:30:55,2026-04-21,12:33:32,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24561.2,24563.85,NIFTY21APR2624550CE,24550.0,CE,ITM1,43.3,42.65,43.18,42.69,45.0,40.0,0.115674,0.117028,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1157,-0.037,65,-42.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:30:55:LONG
2026-04-21,12:34:42,2026-04-21,12:35:54,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24550.15,24556.9,NIFTY21APR2624600PE,24600.0,PE,ITM1,65.55,64.85,65.45,64.93,70.0,60.0,0.076365,0.077042,ws,ws,type_b_ladder,type_b_ladder,False,False,0.105,-0.0818,65,-45.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:34:42:SHORT
2026-04-21,12:36:24,2026-04-21,12:38:37,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24559.6,24555.4,NIFTY21APR2624550CE,24550.0,CE,ITM1,39.7,39.8,39.62,39.85,40.0,35.0,0.126183,0.125549,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0782,-0.0472,65,6.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:36:24:LONG
2026-04-21,12:40:17,2026-04-21,12:43:39,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24550.75,24551.0,NIFTY21APR2624600PE,24600.0,PE,ITM1,64.15,64.5,64.06,64.61,65.0,60.0,0.078034,0.077399,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0857,-0.1103,65,22.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:40:17:SHORT
2026-04-21,12:44:00,2026-04-21,12:45:13,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24553.25,24551.35,NIFTY21APR2624550CE,24550.0,CE,ITM1,37.95,35.95,37.87,36.02,40.0,35.0,0.132013,0.138793,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0845,-0.0741,65,-130.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:44:00:LONG
2026-04-21,12:45:38,2026-04-21,12:47:00,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24547.9,24542.25,NIFTY21APR2624550PE,24550.0,PE,ITM1,38.25,44.4,38.17,44.47,40.0,40.0,0.13089,0.112423,ws,ws,type_b_ladder,type_b_ladder,False,False,0.082,-0.0742,65,399.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:45:38:SHORT
2026-04-21,12:49:30,2026-04-21,12:50:30,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24541.75,24535.6,NIFTY21APR2624500CE,24500.0,CE,ITM1,59.55,57.05,59.44,57.06,60.0,55.0,0.084069,0.087566,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1147,-0.0148,65,-162.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:49:30:LONG
2026-04-21,12:52:30,2026-04-21,12:53:16,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24538.5,24533.8,NIFTY21APR2624500CE,24500.0,CE,ITM1,59.7,56.4,59.58,56.5,60.0,55.0,0.083857,0.088535,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1247,-0.0963,65,-214.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:52:30:LONG
2026-04-21,12:56:00,2026-04-21,12:57:34,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24546.65,24541.6,NIFTY21APR2624500CE,24500.0,CE,ITM1,63.7,60.2,63.65,60.24,65.0,60.0,0.078616,0.082953,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0488,-0.04,65,-227.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T12:56:00:LONG
2026-04-21,13:00:09,2026-04-21,13:00:39,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24540.9,24538.9,NIFTY21APR2624500CE,24500.0,CE,ITM1,59.9,57.65,59.81,57.72,60.0,55.0,0.083542,0.086655,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0867,-0.0667,65,-146.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:00:09:LONG
2026-04-21,13:04:35,2026-04-21,13:05:15,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24529.1,24532.35,NIFTY21APR2624550PE,24550.0,PE,ITM1,47.0,46.7,46.92,46.76,50.0,45.0,0.106553,0.106895,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0837,-0.0649,65,-19.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:04:35:SHORT
2026-04-21,13:06:00,2026-04-21,13:07:04,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24536.95,24533.9,NIFTY21APR2624500CE,24500.0,CE,ITM1,51.95,51.3,51.91,51.34,55.0,50.0,0.096386,0.097324,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0405,-0.0375,65,-42.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:06:00:LONG
2026-04-21,13:10:10,2026-04-21,13:12:00,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24528.35,24532.8,NIFTY21APR2624550PE,24550.0,PE,ITM1,45.5,42.1,45.44,42.2,50.0,40.0,0.110072,0.118624,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0611,-0.098,65,-221.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:10:10:SHORT
2026-04-21,13:13:00,2026-04-21,13:17:15,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24541.95,24550.25,NIFTY21APR2624500CE,24500.0,CE,ITM1,57.2,64.7,57.18,64.84,60.0,60.0,0.087489,0.07719,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0155,-0.1429,65,487.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:13:00:LONG
2026-04-21,13:18:16,2026-04-21,13:20:29,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24546.0,24546.4,NIFTY21APR2624550PE,24550.0,PE,ITM1,31.8,30.75,31.76,30.84,35.0,30.0,0.15748,0.162338,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0416,-0.0921,65,-68.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:18:16:SHORT
2026-04-21,13:20:45,2026-04-21,13:21:28,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24549.55,24544.2,NIFTY21APR2624500CE,24500.0,CE,ITM1,67.15,62.65,67.14,62.78,70.0,60.0,0.074571,0.079681,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0133,-0.1273,65,-292.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:20:45:LONG
2026-04-21,13:22:35,2026-04-21,13:23:30,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24541.5,24540.75,NIFTY21APR2624550PE,24550.0,PE,ITM1,32.75,32.95,32.7,32.96,35.0,30.0,0.152788,0.151515,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0482,-0.0101,65,13.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:22:35:SHORT
2026-04-21,13:25:59,2026-04-21,13:26:52,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24543.55,24539.05,NIFTY21APR2624500CE,24500.0,CE,ITM1,62.6,63.35,62.58,63.48,65.0,60.0,0.079968,0.078833,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0211,-0.1339,65,48.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:25:59:LONG
2026-04-21,13:27:15,2026-04-21,13:34:09,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24548.75,24564.25,NIFTY21APR2624500CE,24500.0,CE,ITM1,64.8,72.65,64.71,72.67,65.0,70.0,0.07728,0.068729,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0936,-0.0231,65,510.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:27:15:LONG
2026-04-21,13:35:22,2026-04-21,13:39:43,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24561.8,24549.15,NIFTY21APR2624600PE,24600.0,PE,ITM1,54.8,62.55,54.8,62.6,55.0,60.0,0.091324,0.07984,ws,ws,type_b_ladder,type_b_ladder,False,False,0.002,-0.055,65,503.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:35:22:SHORT
2026-04-21,13:42:10,2026-04-21,13:44:13,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24545.0,24530.55,NIFTY21APR2624550PE,24550.0,PE,ITM1,34.15,46.6,34.13,46.61,35.0,45.0,0.146628,0.107239,ws,ws,type_b_ladder,type_b_ladder,False,False,0.022,-0.0083,65,809.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:42:10:SHORT
2026-04-21,13:46:30,2026-04-21,13:46:50,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24539.0,24532.95,NIFTY21APR2624500CE,24500.0,CE,ITM1,48.2,48.6,48.11,48.64,50.0,45.0,0.103842,0.102722,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0929,-0.0414,65,26.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:46:30:LONG
2026-04-21,13:49:50,2026-04-21,13:54:09,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24538.3,24548.75,NIFTY21APR2624500CE,24500.0,CE,ITM1,48.05,53.7,47.97,53.74,50.0,50.0,0.104167,0.09298,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0812,-0.0437,65,367.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:49:50:LONG
2026-04-21,13:55:26,2026-04-21,13:57:56,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24555.25,24558.0,NIFTY21APR2624550CE,24550.0,CE,ITM1,28.5,30.3,28.5,30.35,30.0,30.0,0.175747,0.16488,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0043,-0.0495,65,117.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:55:26:LONG
2026-04-21,13:59:13,2026-04-21,14:03:30,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24557.65,24543.1,NIFTY21APR2624600PE,24600.0,PE,ITM1,53.7,59.15,53.7,59.24,55.0,55.0,0.093153,0.084424,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0015,-0.0938,65,354.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T13:59:13:SHORT
2026-04-21,14:06:18,2026-04-21,14:07:20,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24536.9,24538.55,NIFTY21APR2624550PE,24550.0,PE,ITM1,35.0,33.3,34.91,33.38,35.0,30.0,0.143062,0.149925,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0942,-0.0756,65,-110.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:06:18:SHORT
2026-04-21,14:09:25,2026-04-21,14:10:10,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24533.35,24535.15,NIFTY21APR2624550PE,24550.0,PE,ITM1,35.95,35.05,35.95,35.14,40.0,35.0,0.139276,0.14245,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0032,-0.0926,65,-58.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:09:25:SHORT
2026-04-21,14:11:02,2026-04-21,14:12:00,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24526.0,24529.1,NIFTY21APR2624550PE,24550.0,PE,ITM1,35.4,36.95,35.3,36.96,40.0,35.0,0.141443,0.135135,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0971,-0.0125,65,100.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:11:02:SHORT
2026-04-21,14:12:45,2026-04-21,14:14:54,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24532.3,24536.5,NIFTY21APR2624500CE,24500.0,CE,ITM1,45.05,46.2,44.97,46.3,50.0,45.0,0.111173,0.108108,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0829,-0.098,65,74.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:12:45:LONG
2026-04-21,14:15:50,2026-04-21,14:19:28,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24539.85,24559.45,NIFTY21APR2624500CE,24500.0,CE,ITM1,49.8,61.5,49.8,61.68,50.0,60.0,0.100503,0.081169,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0048,-0.1765,65,760.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:15:50:LONG
2026-04-21,14:20:42,2026-04-21,14:23:17,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24561.05,24576.55,NIFTY21APR2624550CE,24550.0,CE,ITM1,26.75,40.9,26.66,40.96,30.0,40.0,0.187266,0.122026,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0889,-0.0618,65,919.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:20:42:LONG
2026-04-21,14:25:00,2026-04-21,14:25:10,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24577.4,24572.25,NIFTY21APR2624550CE,24550.0,CE,ITM1,43.6,41.2,43.48,41.28,45.0,40.0,0.114877,0.121139,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1213,-0.0826,65,-156.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:25:00:LONG
2026-04-21,14:26:16,2026-04-21,14:28:30,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24568.35,24571.25,NIFTY21APR2624600PE,24600.0,PE,ITM1,43.25,35.8,43.11,35.89,45.0,35.0,0.115808,0.13947,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1371,-0.0919,65,-484.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:26:16:SHORT
2026-04-21,14:30:00,2026-04-21,14:30:21,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24574.45,24569.6,NIFTY21APR2624550CE,24550.0,CE,ITM1,33.7,30.1,33.67,30.15,35.0,30.0,0.148588,0.165975,ws,ws,type_b_ladder,type_b_ladder,False,False,0.028,-0.0496,65,-234.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:30:00:LONG
2026-04-21,14:30:56,2026-04-21,14:32:30,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24566.8,24567.9,NIFTY21APR2624600PE,24600.0,PE,ITM1,42.6,38.95,42.51,38.96,45.0,35.0,0.117509,0.128287,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0875,-0.0125,65,-237.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:30:56:SHORT
2026-04-21,14:34:12,2026-04-21,14:35:52,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24563.3,24560.05,NIFTY21APR2624600PE,24600.0,PE,ITM1,45.2,50.25,45.2,50.25,50.0,50.0,0.110742,0.099453,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0014,-0.0038,65,328.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:34:12:SHORT
2026-04-21,14:37:30,2026-04-21,14:38:20,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24563.45,24556.65,NIFTY21APR2624550CE,24550.0,CE,ITM1,24.1,16.7,24.06,16.76,25.0,15.0,0.2079,0.298507,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0425,-0.06,65,-481.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:37:30:LONG
2026-04-21,14:39:19,2026-04-21,14:40:48,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24552.8,24552.25,NIFTY21APR2624600PE,24600.0,PE,ITM1,54.8,49.65,54.67,49.8,55.0,45.0,0.091366,0.100553,ws,ws,type_b_ladder,type_b_ladder,False,False,0.132,-0.1464,65,-334.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:39:19:SHORT
2026-04-21,14:42:47,2026-04-21,14:43:52,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24547.95,24539.0,NIFTY21APR2624550PE,24550.0,PE,ITM1,20.3,21.6,20.27,21.7,25.0,20.0,0.246609,0.230947,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0316,-0.0962,65,84.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:42:47:SHORT
2026-04-21,14:44:59,2026-04-21,14:47:00,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24535.45,24541.5,NIFTY21APR2624550PE,24550.0,PE,ITM1,26.5,21.55,26.47,21.58,30.0,20.0,0.189036,0.231481,ws,ws,type_b_ladder,type_b_ladder,False,False,0.034,-0.0301,65,-321.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:44:59:SHORT
2026-04-21,14:48:00,2026-04-21,14:48:17,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24552.4,24548.45,NIFTY21APR2624550CE,24550.0,CE,ITM1,14.55,11.95,14.55,11.98,15.0,10.0,0.344234,0.417537,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0018,-0.0296,65,-169.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:48:00:LONG
2026-04-21,14:50:00,2026-04-21,14:51:52,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24551.05,24558.35,NIFTY21APR2624550CE,24550.0,CE,ITM1,14.5,18.15,14.49,18.19,15.0,15.0,0.345423,0.274725,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0083,-0.0374,65,237.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:50:00:LONG
2026-04-21,14:53:41,2026-04-21,14:54:02,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24552.5,24557.65,NIFTY21APR2624600PE,24600.0,PE,ITM1,43.75,40.85,43.67,40.96,45.0,40.0,0.114416,0.122175,ws,ws,type_b_ladder,type_b_ladder,False,False,0.075,-0.11,65,-188.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:53:41:SHORT
2026-04-21,14:54:30,2026-04-21,14:58:33,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24559.4,24566.2,NIFTY21APR2624550CE,24550.0,CE,ITM1,18.3,20.7,18.29,20.7,20.0,20.0,0.273598,0.241255,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0096,-0.0013,65,156.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T14:54:30:LONG
2026-04-21,15:00:05,2026-04-21,15:01:57,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24574.05,24588.25,NIFTY21APR2624550CE,24550.0,CE,ITM1,26.95,34.1,26.84,34.13,30.0,30.0,0.186047,0.146306,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1085,-0.0292,65,464.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T15:00:05:LONG
2026-04-21,15:02:12,2026-04-21,15:03:38,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24577.5,24571.5,NIFTY21APR2624600PE,24600.0,PE,ITM1,22.9,24.1,22.85,24.18,25.0,20.0,0.218579,0.207039,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0486,-0.0796,65,78.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T15:02:12:SHORT
2026-04-21,15:04:39,2026-04-21,15:05:18,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24555.75,24571.15,NIFTY21APR2624600PE,24600.0,PE,ITM1,32.0,24.3,31.95,24.31,35.0,20.0,0.156372,0.205339,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0496,-0.0129,65,-500.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T15:04:39:SHORT
2026-04-21,15:05:45,2026-04-21,15:06:04,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24574.95,24565.2,NIFTY21APR2624550CE,24550.0,CE,ITM1,23.5,23.85,23.47,23.89,25.0,20.0,0.21322,0.209205,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0272,-0.0369,65,22.75,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T15:05:45:LONG
2026-04-21,15:07:21,2026-04-21,15:08:15,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24582.75,24583.1,NIFTY21APR2624550CE,24550.0,CE,ITM1,24.9,23.8,24.82,23.86,25.0,20.0,0.201207,0.209644,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0792,-0.0612,65,-71.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T15:07:21:LONG
2026-04-21,15:11:13,2026-04-21,15:12:38,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24576.4,24577.5,NIFTY21APR2624550CE,24550.0,CE,ITM1,24.75,22.75,24.71,22.77,25.0,20.0,0.202429,0.219539,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0382,-0.0205,65,-130.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T15:11:13:LONG
2026-04-21,15:13:17,2026-04-21,15:14:01,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24571.8,24574.65,NIFTY21APR2624600PE,24600.0,PE,ITM1,26.9,25.6,26.86,25.63,30.0,25.0,0.18622,0.195122,ws,ws,type_b_ladder,type_b_ladder,False,False,0.04,-0.031,65,-84.5,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T15:13:17:SHORT
2026-04-21,15:15:55,2026-04-21,15:18:11,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24579.3,24593.8,NIFTY21APR2624550CE,24550.0,CE,ITM1,24.15,28.15,24.08,28.21,25.0,25.0,0.207469,0.177148,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0656,-0.0594,65,260.0,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T15:15:55:LONG
2026-04-21,15:20:59,2026-04-21,15:21:40,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24576.35,24580.65,NIFTY21APR2624600PE,24600.0,PE,ITM1,22.95,21.7,22.89,21.76,25.0,20.0,0.218341,0.229885,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0635,-0.0576,65,-81.25,strategy_S9-4__TYPE_B:NIFTY:2026-04-21T15:20:59:SHORT
